Age_scaled,Sex_1,Age,Fare,Name_length,Sex_0,Title_0,Ticket_Number,Pclass,CabinLetter,Family_Size,Title_1,Title_2,Ticket_Letter,Cabin,Family_Size_Category_2,Family_Size_Category_0,S,Pclass_4,Pclass_5,Fare_0,Family_Size_Category_1,Fare_1,C,Fare_2,Title_3,Fare_4,Pclass_1,Fare_3,Pclass_3,Title_5,Pclass_0,Title_4,Pclass_2,Q
-2.093655228,0,-2.093655228,0.94776372,0.327152062,1,0,113781,1,1,4,0,0,3,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
-0.040877077,1,-0.040877077,0.46834484,-0.42745127,0,0,17421,1,0,1,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.92244687,1,-0.92244687,1.728783591,5.932776814,0,0,0,1,1,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0.024425558,0,0.024425558,-0.272985076,-0.858653174,1,1,0,2,0,2,0,0,32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0.024425558,1,0.024425558,0.503418232,0.327152062,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.412592486,1,-0.412592486,1.12184686,0.327152062,0,0,11767,1,1,1,0,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.84961053,1,-0.84961053,5.347410755,-0.104049842,0,0,0,1,6,5,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.266919804,1,-0.266919804,0.387197759,1.081755394,0,0,250651,2,0,3,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.121247123,0,-0.121247123,-0.466522389,-0.535251746,1,1,349243,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.971297986,0,0.971297986,-0.426241805,-0.96645365,1,1,0,2,0,3,0,0,28,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.266919804,1,-0.266919804,-0.468484075,0.434952538,0,0,347470,0,0,1,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.412592486,1,-0.412592486,-0.225829159,0.866154442,0,0,244367,2,0,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.772497733,0,1.772497733,-0.178673242,-0.750852698,1,0,29011,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0.097261899,1,0.097261899,3.048364115,-0.319650794,0,0,36928,1,1,3,0,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.752788965,1,0.752788965,2.332379326,3.129964438,0,0,16966,1,2,3,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.558265167,0,-0.558265167,-0.49697568,-0.96645365,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.194083464,0,-0.194083464,-0.466522389,-1.182054602,1,1,349219,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.024425558,1,0.024425558,-0.256480505,-0.211850318,0,0,234818,2,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
-0.558265167,1,-0.558265167,-0.155095284,2.590962058,0,0,248738,2,0,3,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.364135836,0,-1.364135836,-0.370328361,-0.319650794,1,1,0,0,0,11,0,0,26,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.461443602,1,0.461443602,1.293114792,-0.319650794,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2.282352118,0,2.282352118,-0.544721046,-0.211850318,1,1,345364,0,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.461443602,1,0.461443602,-0.225829159,-0.42745127,0,0,28551,2,4,1,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.097261899,1,0.097261899,-0.516231013,2.051959678,0,0,363291,0,0,3,1,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.995283211,1,-0.995283211,0.528175088,0.11155111,0,0,111361,1,6,2,0,1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.258551696,1,-0.258551696,-0.290668544,-0.96645365,0,0,367226,0,0,3,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.153388838,0,1.153388838,0.505087551,-0.858653174,1,1,113043,1,1,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.607116283,0,0.607116283,1.573365549,-0.211850318,1,1,0,1,1,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.995283211,0,-0.995283211,-0.414452826,0.434952538,1,1,345764,0,0,3,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.186326696,1,0.186326696,2.312338061,2.483161582,0,0,0,1,0,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.125213442,0,-0.125213442,-0.466522389,-0.96645365,1,1,349225,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.048410783,0,-0.048410783,0.731435952,-0.211850318,1,1,113776,1,1,2,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.825625305,1,0.825625305,2.332379326,0.434952538,0,0,16966,1,2,1,0,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1.116970668,0,1.116970668,-0.459250947,-0.643052222,1,1,7598,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.116970668,0,1.116970668,0.835178969,0.11155111,1,1,113784,1,8,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
-2.01499198,0,-2.01499198,-0.430171465,0.327152062,1,0,230080,2,7,3,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
-0.412592486,1,-0.412592486,2.261645451,0.327152062,0,0,19950,1,1,6,0,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.121247123,0,-0.121247123,-0.225829159,-0.104049842,1,1,248740,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.339756145,0,-0.339756145,-0.225829159,1.620757774,1,1,244361,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.461443602,0,0.461443602,-0.225829159,-0.42745127,1,1,229236,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.412592486,1,-0.412592486,-0.225829159,0.219351586,0,0,248733,2,7,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.752788965,1,0.752788965,-0.225829159,-0.211850318,0,0,31418,2,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.233630562,1,-0.233630562,-0.079645817,1.512957298,0,0,386525,0,0,2,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.942155639,0,-1.942155639,-0.463966539,1.18955587,1,0,0,0,0,3,0,0,6,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.898461646,0,0.898461646,-0.430367948,-1.182054602,1,1,315088,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.485428826,0,-0.485428826,-0.403842745,-0.535251746,1,1,7267,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.366201313,0,2.366201313,0.81160101,1.18955587,1,1,113510,1,1,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
-1.068119551,0,-1.068119551,-0.497956523,-0.96645365,1,1,2695,0,0,3,0,0,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.339756145,0,-0.339756145,-0.419168418,-0.211850318,1,1,349237,0,0,2,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.39783211,0,0.39783211,-0.498154578,-1.074254126,1,1,2647,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.121247123,0,-0.121247123,-0.390874868,0.003750634,1,1,345783,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.558265167,1,-0.558265167,0.457931634,0.003750634,0,0,113505,1,2,2,0,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.607116283,1,0.607116283,-0.225829159,-0.211850318,0,0,237671,2,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.478304865,1,-0.478304865,-0.467305177,-0.750852698,0,0,330931,0,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.478304865,1,-0.478304865,-0.467305177,0.65055349,0,0,330980,0,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.752788965,0,0.752788965,-0.619581064,-0.96645365,1,1,347088,0,0,6,0,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.048410783,0,-0.048410783,0.468343661,-0.211850318,1,1,0,2,0,2,0,0,22,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.116970668,1,1.116970668,-0.498055551,0.434952538,0,0,2691,0,0,2,1,0,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.388607261,0,0.388607261,-0.506406864,-1.289855078,1,1,0,0,0,1,0,0,21,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.303848305,0,0.303848305,-0.473397722,-0.858653174,1,1,370365,0,0,2,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.024425558,0,0.024425558,-0.49697568,0.327152062,1,1,0,0,0,1,0,0,20,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.209515777,1,2.209515777,2.70962666,2.26756063,0,0,110813,1,4,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.930549306,1,-0.930549306,-0.497956523,0.327152062,0,0,2626,0,0,1,1,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.538495264,1,-0.538495264,-0.473397722,-0.858653174,0,0,14313,0,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.412592486,1,-0.412592486,0.795096439,0.219351586,0,0,0,1,6,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.339756145,0,-0.339756145,1.775548114,0.003750634,1,1,11765,1,2,2,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.84961053,0,-0.84961053,-0.532540673,-0.211850318,1,1,3101267,0,0,2,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.776774189,0,-0.776774189,-0.459250947,-0.104049842,1,1,323951,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.558265167,0,-0.558265167,1.293114792,-0.858653174,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
-1.942155639,1,-1.942155639,-0.59040334,-0.104049842,0,0,349909,0,0,5,0,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.369322279,1,0.369322279,1.098563626,1.081755394,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.558265167,1,-0.558265167,-0.49697568,0.434952538,0,0,0,0,0,1,0,1,20,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.194083464,0,-0.194083464,9.134620321,-0.211850318,1,1,113503,1,1,3,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.703937848,0,-0.703937848,-0.649642961,-0.858653174,1,1,2648,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.776774189,0,-0.776774189,-0.472218824,0.003750634,1,1,347069,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.898461646,1,0.898461646,1.843431414,-0.643052222,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
-2.08782832,1,-2.08782832,-0.467698929,0.003750634,0,0,2653,0,0,3,0,1,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.170098239,0,0.170098239,-0.465145436,-0.96645365,1,1,0,0,0,1,0,0,18,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.388607261,1,0.388607261,0.387197759,2.590962058,0,0,113789,1,0,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.125213442,0,-0.125213442,-0.466522389,-0.535251746,1,1,349227,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.84961053,0,-0.84961053,-0.1456641,-0.211850318,1,1,0,2,0,1,0,0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
-2.08782832,0,-2.08782832,-0.470253994,0.434952538,1,0,0,0,0,8,0,0,11,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.461443602,1,0.461443602,-0.225829159,-1.182054602,0,0,27849,2,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.377079131,0,-0.377079131,-0.474378565,-0.750852698,1,1,367655,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.92244687,1,-0.92244687,-0.272985076,-0.643052222,0,0,0,2,0,1,0,1,33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
0.461443602,0,0.461443602,0.575821426,-0.104049842,1,1,113760,1,6,4,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.631101508,0,-0.631101508,-0.471237981,-0.535251746,1,1,350034,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.121247123,0,-0.121247123,-0.465145436,0.11155111,1,1,3101277,0,0,3,0,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.485428826,1,-0.485428826,0.941672747,-0.535251746,0,0,35273,1,4,2,0,1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.412592486,1,-0.412592486,-0.445104172,2.590962058,0,0,0,0,3,3,1,0,4,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.558265167,0,-0.558265167,-0.471237981,-0.858653174,1,1,350052,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.097261899,1,0.097261899,-0.468484075,-0.858653174,0,0,350407,0,0,1,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.189807008,0,1.189807008,-0.225829159,-0.42745127,1,1,28403,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.485428826,0,-0.485428826,-0.343718951,-1.182054602,1,0,244278,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
-0.121247123,1,-0.121247123,-0.24233373,0.542753014,0,0,240929,2,0,1,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.679952624,0,0.679952624,-0.465145436,-0.96645365,1,1,0,0,0,1,0,0,18,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.266919804,0,-0.266919804,-0.459250947,-1.289855078,1,1,341826,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.631101508,1,-0.631101508,-0.375549195,-0.319650794,0,0,4137,0,0,2,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.121247123,0,-0.121247123,-0.465145436,0.327152062,1,1,0,0,0,2,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.703937848,1,-0.703937848,-0.430367948,-0.42745127,0,0,315096,0,0,1,0,1,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.315770921,0,0.315770921,0.151418175,-0.96645365,1,1,28664,2,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.553988712,0,1.553988712,-0.473397722,0.542753014,1,1,347064,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.942155639,0,-1.942155639,-0.544131597,0.327152062,1,0,29106,2,0,3,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.631101508,0,-0.631101508,-0.472218824,0.65055349,1,1,312992,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.634712053,1,-1.634712053,-0.53862968,-0.96645365,0,0,4133,0,0,5,0,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.125213442,0,-0.125213442,-0.466522389,-0.96645365,1,1,349222,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.61411757,0,-0.61411757,-0.515446653,-1.289855078,1,1,394140,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.24293458,1,0.24293458,1.283160178,-0.535251746,0,0,19928,1,1,2,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.437489344,0,0.437489344,-0.838856077,0.327152062,1,1,239853,2,0,1,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.044134327,0,1.044134327,-0.465145436,-0.211850318,1,1,0,0,0,1,0,0,18,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.153474582,1,0.153474582,-0.459250947,1.297356346,0,0,343095,0,0,1,1,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.315770921,1,0.315770921,0.693711218,2.159760154,0,0,28220,2,0,3,1,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.84961053,1,-0.84961053,-0.225829159,0.219351586,0,0,250652,2,0,3,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.024425558,0,0.024425558,-0.225829159,-0.104049842,1,1,28228,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-1.432301255,1,-1.432301255,-0.459250947,-0.211850318,0,0,345773,0,0,3,0,1,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.125213442,0,-0.125213442,-0.466522389,-0.535251746,1,1,349254,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.631101508,0,-0.631101508,-0.474185226,-0.858653174,1,1,0,0,0,1,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.048410783,0,-0.048410783,-0.467503232,-0.96645365,1,1,315082,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.121247123,1,-0.121247123,-0.499333476,2.914363486,0,0,347080,0,0,3,1,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.84961053,0,-0.84961053,-0.362286593,0.003750634,1,1,370129,0,0,3,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.083243853,0,0.083243853,-0.49697568,-0.535251746,1,1,0,0,0,1,0,0,10,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.121247123,1,-0.121247123,0.387197759,1.72855825,0,0,2003,2,0,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.776774189,1,-0.776774189,-0.225829159,4.315769674,0,0,250655,2,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.792275312,0,0.792275312,-0.473397722,-1.182054602,1,1,364851,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.170098239,0,0.170098239,-0.459250947,0.758353966,1,1,0,0,2,1,0,0,21,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.121247123,0,-0.121247123,0.413133513,1.512957298,1,1,110564,1,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.233630562,1,-0.233630562,-0.459250947,2.375361106,0,0,376564,0,0,2,1,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.898461646,1,0.898461646,0.387197759,2.590962058,0,0,0,2,0,2,1,0,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.92244687,0,-0.92244687,-0.50287017,-0.104049842,1,1,0,0,0,1,0,0,18,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.481152371,0,1.481152371,0.479151797,-0.211850318,1,1,13507,1,2,2,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1.140955892,1,-1.140955892,0.575821426,-0.211850318,0,0,113760,1,6,4,0,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.631101508,1,-0.631101508,-0.433609917,0.973954918,0,0,0,0,0,5,0,1,15,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.412592486,1,-0.412592486,-0.544131597,1.081755394,0,0,29106,2,0,6,1,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.50086114,0,2.50086114,2.261645451,-1.074254126,1,1,19950,1,1,6,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.097261899,0,0.097261899,-0.343718951,1.18955587,1,1,0,2,0,1,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.116970668,1,1.116970668,-0.426241805,1.72855825,0,0,0,2,0,3,1,0,28,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.703937848,0,-0.703937848,-0.390874868,-1.289855078,1,1,345769,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.339756145,0,-0.339756145,-0.472218824,-0.211850318,1,1,347076,0,0,2,0,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.121247123,1,-0.121247123,-0.225829159,-0.211850318,0,0,230434,2,0,1,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.317827584,0,-0.317827584,-0.456303702,0.65055349,1,1,65306,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.869319299,0,-1.869319299,3.021247105,-0.211850318,1,0,33638,1,5,3,0,0,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-1.213792233,1,-1.213792233,-0.379085888,0.65055349,0,0,250644,2,0,2,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.315770921,0,0.315770921,0.413133513,0.003750634,1,1,113794,1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.796482958,1,-1.796482958,-0.611820379,0.327152062,0,0,2666,0,0,4,0,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.626825052,0,1.626825052,0.599399385,0.327152062,1,0,113786,1,1,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
0.461443602,0,0.461443602,-0.402663847,-0.643052222,1,1,0,2,0,4,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.502758413,0,-0.502758413,0.102691967,0.434952538,1,1,65303,0,0,2,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.024425558,0,0.024425558,0.469720614,0.434952538,1,1,113051,1,1,1,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1.40831603,0,1.40831603,1.262039043,-0.319650794,1,1,17453,1,1,2,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0.153474582,0,0.153474582,-0.459250947,-0.858653174,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.048410783,0,-0.048410783,-0.466522389,-0.96645365,1,1,349240,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2.57369748,0,2.57369748,0.413133513,-0.211850318,1,1,13509,1,2,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.93270568,1,0.93270568,1.606767657,0.65055349,0,0,17464,1,4,2,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.481152371,1,1.481152371,-0.343718951,-0.858653174,0,0,0,2,0,1,0,1,28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
